target_id	length	eff_length	est_counts	tpm
ENST00000418970.6	2374	2290.83	63.8288	2.10038
ENST00000426122.1	579	431.917	0	0
ENST00000424351.1	2954	2820.34	142.727	3.81485
ENST00000439208.1	757	462.845	0	0
ENST00000437589.2	618	576.669	111.035	14.5147
ENST00000415520.5	530	246.938	0	0
ENST00000428379.1	555	271.737	0	0
ENST00000606959.1	634	347.789	0	0
ENST00000441014.5	469	186.406	0	0
ENST00000435062.6	2253	1957.82	0	0
ENST00000419713.5	917	622.016	0	0
ENST00000444955.1	575	291.57	0	0
ENST00000450695.1	518	235.082	0	0
ENST00000457568.1	479	196.406	0	0
ENST00000414654.1	469	186.406	2	0.808806
ENST00000417930.1	243	88.7113	1588	1349.42
ENST00000416534.5	734	441.099	0	0
ENST00000416607.1	386	105.045	0	0
ENST00000426969.5	2236	1951.02	11.3107	0.437021
ENST00000456681.1	746	520.13	17.6893	2.56373
ENST00000430192.5	1760	1592.85	12.632	0.597824
ENST00000454043.1	591	293.785	15	3.84889
ENST00000442956.1	2342	1941.12	326.914	12.6956
ENST00000444688.1	537	320.188	435	102.414
ENST00000442864.1	447	164.529	0	0
ENST00000418358.1	1036	1315.66	57	3.26591
ENST00000454224.1	8839	9505.13	1183.19	9.38362
ENST00000436187.1	296	25.9351	26.0127	75.6088
ENST00000425678.1	565	345.741	41.676	9.08677
ENST00000412712.1	953	685.125	11.5215	1.26769
ENST00000455965.5	794	517.949	46	6.69491
ENST00000453900.1	519	236.082	0	0
ENST00000433340.1	434	151.67	2.4785	1.23187
ENST00000433592.1	576	292.57	0	0
ENST00000421298.1	452	169.512	0	0
ENST00000418957.1	531	247.889	0	0
ENST00000569008.1	1553	1063.74	32	2.26771
ENST00000495580.1	418	135.841	0	0
ENST00000463302.1	547	263.737	0	0
ENST00000565044.1	3273	3860.44	22.7998	0.445213
ENST00000492300.1	368	87.5716	0	0
ENST00000474561.1	455	172.512	0	0
ENST00000480764.5	491	208.346	0	0
ENST00000472619.1	262	46.8973	8	12.8593
ENST00000607241.1	877	846.46	39	3.47322
ENST00000478468.1	832	829.558	8.91343	0.809976
ENST00000483023.1	1852	1556.82	0	0
ENST00000474667.1	1947	2225.62	3	0.101612
ENST00000602458.1	3231	3323.24	300.927	6.8261
ENST00000340444.1	2412	2596.06	32	0.9292
ENST00000566840.1	1248	952.822	0	0
ENST00000567540.1	1572	1376.71	125.959	6.89701
ENST00000607181.1	446	163.529	1	0.460978
ENST00000425235.1	312	35.2452	2	4.27764
ENST00000607140.1	332	52.1754	93	134.367
ENST00000381786.7	1897	2199.84	213.304	7.30941
ENST00000619640.3	480	313.342	120.617	29.0178
ENST00000553181.5	1737	1553.09	553.662	26.8733
ENST00000547349.1	732	455.459	34.0857	5.64154
ENST00000404616.2	494	211.346	34	12.1272
ENST00000414538.1	565	281.627	0	0
ENST00000607781.1	1756	1609.3	300.747	14.0876
ENST00000452909.1	568	284.627	0	0
ENST00000606907.1	393	111.838	19	12.8067
ENST00000418835.1	389	107.981	0	0
ENST00000607419.1	461	178.46	2	0.844817
ENST00000536743.5	1422	1683.83	103.026	4.61233
ENST00000544306.5	1139	843.822	0	0
ENST00000447433.5	1472	1815.59	81.4632	3.38235
ENST00000590373.1	577	293.57	0	0
ENST00000590207.1	574	290.57	0	0
ENST00000430897.1	1061	765.822	0	0
ENST00000454489.1	626	341.18	0	0
ENST00000417473.6	1330	1144.77	11	0.724351
ENST00000437795.5	490	207.346	0	0
ENST00000453100.1	399	117.55	0	0
ENST00000432665.1	373	92.4714	0	0
ENST00000617634.1	596	387.191	49.8306	9.70165
ENST00000455754.1	1059	1005.49	36.9327	2.76891
ENST00000435175.1	1170	1126.3	10.0673	0.673807
ENST00000430048.1	1605	1476.99	77.5793	3.95952
ENST00000431500.2	561	364.364	12	2.48268
ENST00000429878.1	558	414.748	88	15.9946
ENST00000438292.5	442	159.577	434.027	205.031
ENST00000451644.5	623	357.262	608.736	128.445
ENST00000412294.5	2183	1829.6	142.73	5.88076
ENST00000450916.1	321	42.3473	120.141	213.865
ENST00000449986.1	478	195.406	318.207	122.757
ENST00000412606.1	578	294.57	246.158	62.9939
ENST00000414086.1	399	117.55	0	0
ENST00000569860.1	813	518.248	0	0
ENST00000425974.5	1942	1646.82	0	0
ENST00000421112.1	561	277.683	0	0
ENST00000422996.1	582	298.57	0	0
ENST00000414661.1	851	556.248	0	0
ENST00000434509.1	455	172.512	4.67973	2.04491
ENST00000417751.5	596	314.14	6	1.4398
ENST00000418420.1	3503	2502.96	17.8816	0.538552
ENST00000420828.1	832	537.248	0	0
ENST00000450715.5	346	65.7892	0	0
ENST00000418481.1	264	42.0597	0	0
ENST00000416173.1	467	184.406	190.03	77.6822
ENST00000438178.1	409	127.127	1	0.592974
ENST00000431117.1	568	381.752	1.14061	0.225232
ENST00000492352.5	1871	1784.52	1.11874	0.0472587
ENST00000436967.4	431	148.715	0	0
ENST00000476839.2	472	189.406	2.88126	1.14673
ENST00000448379.1	487	204.366	0	0
ENST00000433810.1	1039	919.511	1	0.0819817
ENST00000453400.1	531	247.889	0	0
ENST00000420452.5	1313	1214.05	71.7833	4.45718
ENST00000419083.5	770	475.529	0	0
ENST00000439180.1	496	213.304	0	0
ENST00000448719.1	389	107.981	0	0
ENST00000422415.2	516	233.128	6	1.94013
ENST00000426539.1	1096	800.822	0	0
ENST00000442387.2	472	189.406	0	0
ENST00000412381.5	642	354.72	0	0
ENST00000428280.1	853	570.207	53.9481	7.13211
ENST00000444804.1	637	350.446	0	0
ENST00000420404.1	839	544.248	0	0
ENST00000439745.1	415	132.895	0	0
ENST00000420130.1	740	446.629	0	0
ENST00000425176.5	317	39.0931	0	0
ENST00000427950.1	432	149.7	0	0
ENST00000446357.1	546	262.764	6	1.72131
ENST00000443066.2	445	162.545	0	0
ENST00000633055.1	4006	3083.9	430.981	10.5349
ENST00000623477.1	4002	3082.64	31.2088	0.763184
ENST00000423925.5	564	280.655	0	0
ENST00000448650.1	596	312.449	1	0.241265
ENST00000421181.1	201	84.7295	10	8.89691
ENST00000565944.1	819	422.393	123.797	22.0936
ENST00000431697.1	368	87.5716	0	0
ENST00000424895.1	1949	1435.47	5	0.262572
ENST00000432142.5	571	392.201	11.8358	2.2749
ENST00000418165.5	553	339.133	0	0
ENST00000449124.1	626	330.716	46.2928	10.5519
ENST00000443897.1	1709	1243.04	4.48189	0.271801
ENST00000450628.1	754	459.934	0	0
ENST00000432822.1	443	160.561	0	0
ENST00000607100.5	2239	2102.08	0	0
ENST00000449086.5	2995	2823.61	25.1824	0.672304
ENST00000456119.5	522	239.035	1.0463	0.329966
ENST00000433669.1	2472	2536.11	206.049	6.12458
ENST00000607190.1	545	293.824	49	12.5714
ENST00000416575.1	541	257.789	5	1.46211
ENST00000452342.2	573	334.585	3	0.675911
ENST00000430429.1	746	462.241	54.1479	8.83054
ENST00000448241.1	308	32.2626	0	0
ENST00000441870.1	686	393.793	0	0
ENST00000602736.1	439	156.624	0	0
ENST00000449391.2	600	377.774	3	0.598636
ENST00000602445.1	679	352.036	6	1.28481
ENST00000447260.1	1498	1202.82	0	0
ENST00000567376.2	1605	1540.35	2	0.097878
ENST00000624225.1	675	383.28	0	0
ENST00000435237.1	488	205.346	0	0
ENST00000457901.1	504	221.196	0	0
ENST00000451476.1	494	211.346	0	0
ENST00000451511.5	379	98.2891	0	0
ENST00000417609.1	582	298.57	0	0
ENST00000458359.1	539	255.789	0	0
ENST00000416032.5	374	93.4433	0	0
ENST00000412424.1	548	264.737	0	0
ENST00000435682.1	2098	1802.82	0	0
ENST00000450551.1	636	349.584	0	0
ENST00000430520.1	579	295.57	0	0
ENST00000419013.1	569	285.627	0	0
ENST00000433429.1	440	157.624	0	0
ENST00000421581.1	717	424.56	0	0
ENST00000432612.1	533	249.889	0	0
ENST00000440785.1	506	223.196	0	0
ENST00000423706.1	525	241.987	0	0
ENST00000415245.1	892	597.193	0	0
ENST00000426527.1	533	249.889	0	0
ENST00000421563.5	541	257.789	0	0
ENST00000430051.1	572	294.265	26.2689	6.72941
ENST00000430988.1	584	300.541	0	0
ENST00000624820.1	1489	1193.82	0	0
ENST00000634300.1	2706	4336.13	7	0.121694
ENST00000428344.1	792	411.092	48.8618	8.95993
ENST00000438414.1	674	459.337	106.202	17.4291
ENST00000429717.1	543	259.764	0	0
ENST00000413254.5	240	89.9754	0	0
ENST00000413989.5	232	94.2732	0	0
ENST00000430105.1	432	149.7	0	0
ENST00000606114.1	1108	1164.38	184	11.9124
ENST00000421904.5	460	177.46	0	0
ENST00000451291.5	488	205.346	0	0
ENST00000445389.5	571	287.627	0	0
ENST00000434897.1	4660	5779.94	421.807	5.50129
ENST00000428614.1	780	757.713	15.9147	1.58331
ENST00000422449.1	363	82.6489	12.7254	11.6067
ENST00000421842.1	255	69.882	4.27457	4.61107
ENST00000431650.1	466	183.424	20.0133	8.22501
ENST00000313031.2	1552	1678.31	6	0.269497
ENST00000431557.1	419	136.828	2	1.10187
ENST00000352271.6	414	131.908	3598	2056.19
ENST00000420852.1	567	283.627	0	0
ENST00000416226.1	306	31.0858	0	0
ENST00000411685.6	401	119.396	0	0
ENST00000455081.2	558	274.71	0	0
ENST00000380387.3	1966	1683.51	259.789	11.6327
ENST00000423923.1	344	63.8218	1	1.18115
ENST00000444217.1	407	125.203	3	1.80627
ENST00000607407.1	659	403.126	6	1.12198
ENST00000411862.1	339	58.9636	9.75299	12.4689
ENST00000607659.1	480	197.406	48	18.3297
ENST00000608473.5	554	343.887	1.48658	0.325873
ENST00000416453.6	863	568.248	0	0
ENST00000585326.5	691	551.036	2.51342	0.343842
ENST00000592265.5	665	373.977	0	0
ENST00000590383.3	673	381.428	0	0
ENST00000590754.5	478	195.406	0	0
ENST00000585645.5	422	139.786	0	0
ENST00000587586.5	529	245.963	60.9455	18.6787
ENST00000589232.5	254	73.7014	0	0
ENST00000588707.5	607	376.823	198.013	39.6123
ENST00000589853.3	537	253.814	2.79259	0.829401
ENST00000625728.1	726	433.437	0	0
ENST00000626256.1	719	380.141	31.513	6.24912
ENST00000447070.1	3060	4286.47	1527.14	26.8568
ENST00000453289.1	536	334.946	30.0372	6.76017
ENST00000412749.1	399	117.55	9.9	6.34871
ENST00000505973.1	1741	1440.91	4629	242.172
ENST00000379677.2	2860	2898.56	51.901	1.3498
ENST00000418963.1	2110	1814.82	0	0
ENST00000427929.5	2850	3224.17	250.201	5.84984
ENST00000445878.1	3001	3269.38	0	0
ENST00000604052.1	296	25.9351	0	0
ENST00000605056.1	775	462.373	2	0.32607
ENST00000439700.1	849	554.248	0	0
ENST00000431376.1	581	297.57	0	0
ENST00000452212.1	726	481.998	7.38009	1.15423
ENST00000428036.5	486	380.934	2.61991	0.518453
ENST00000444501.1	723	375.936	142.017	28.4775
ENST00000609581.1	426	143.758	0	0
ENST00000446073.1	402	120.337	0	0
ENST00000421411.1	691	398.64	0	0
ENST00000359823.2	200	84.0286	48.1884	43.2304
ENST00000453606.5	352	71.7198	0	0
ENST00000420016.1	494	211.346	0	0
ENST00000455424.1	3563	3280.03	1271.36	29.219
ENST00000421976.2	2952	3247.99	95.6617	2.22023
ENST00000624149.1	177	125.601	36.4123	21.854
ENST00000623248.1	2134	1838.82	0	0
ENST00000449780.1	368	87.5716	0	0
ENST00000435713.1	646	357.954	0	0
ENST00000416279.1	418	135.841	14.0246	7.78276
ENST00000608851.1	448	165.529	2	0.910816
ENST00000605811.1	308	32.2626	4	9.3462
ENST00000608489.1	712	596.042	153.593	19.4253
ENST00000608925.1	1365	1388.5	64.3285	3.49246
ENST00000455572.1	697	404.601	0	0
ENST00000610331.1	1621	1185.68	92	5.84916
ENST00000617415.1	3004	2857.73	478.551	12.6235
ENST00000614487.1	366	85.6064	3.14696	2.77115
ENST00000623382.1	589	305.511	2	0.493489
ENST00000623116.1	3109	2932.35	183.511	4.71758
ENST00000414054.5	1794	1498.82	0	0
ENST00000424364.6	691	398.64	0	0
ENST00000435075.1	1360	1064.82	0	0
ENST00000440786.1	482	199.386	0	0
ENST00000437680.1	338	57.9932	8	10.3989
ENST00000366209.6	779	576.046	585.847	76.6657
ENST00000442026.1	677	358.093	17.7013	3.72635
ENST00000423593.1	597	313.449	0	0
ENST00000422558.1	567	400.606	6	1.12904
ENST00000625995.2	928	734.019	3834.5	393.8
ENST00000423663.5	1109	1121.36	176.013	11.8324
ENST00000628407.2	827	661.11	1.04366e-08	1.19003e-09
ENST00000627935.2	916	875.599	97.2543	8.37293
ENST00000626008.2	929	782.221	0	0
ENST00000616475.4	853	693.36	45.4901	4.94575
ENST00000630686.2	974	713.392	328.03	34.6625
ENST00000626688.2	783	595.682	428.712	54.2531
ENST00000604250.3	857	726.349	0	0
ENST00000626601.2	966	795.727	7.77552	0.736613
ENST00000627270.2	886	591.193	0	0
ENST00000607437.3	528	423.1	50.0183	8.91168
ENST00000603129.5	847	552.248	0	0
ENST00000453774.1	1205	792.617	6.10911	0.581016
ENST00000621006.1	965	714.115	5.08936	0.537241
ENST00000587085.1	860	411.088	1.00338	0.183995
ENST00000606468.1	295	25.5839	99.5125	293.214
ENST00000605962.2	617	332.778	0	0
ENST00000458413.2	171	66.6917	0	0
ENST00000453451.5	580	296.57	0	0
ENST00000592523.5	796	501.297	0	0
ENST00000588944.5	919	624.016	0	0
ENST00000585391.5	627	342.147	0	0
ENST00000591221.5	564	280.655	0	0
ENST00000586769.5	795	500.297	0	0
ENST00000588650.5	768	473.62	0	0
ENST00000587791.5	696	403.64	0	0
ENST00000626243.2	928	591.223	132.971	16.9543
ENST00000627509.2	202	85.4291	0	0
ENST00000625996.2	799	504.297	0	0
ENST00000627058.2	580	296.57	0	0
ENST00000587255.5	510	227.196	0	0
ENST00000586952.5	767	393.156	1.46176	0.280276
ENST00000606126.3	818	523.248	0	0
ENST00000626183.1	444	363.694	196.705	40.7712
ENST00000414796.2	499	216.261	0	0
ENST00000565283.1	366	85.6064	0	0
ENST00000609765.1	478	195.406	0	0
ENST00000624376.1	2618	2001.47	104	3.91705
ENST00000606229.1	3803	2896.31	51.9555	1.35226
ENST00000433893.1	504	221.196	0	0
ENST00000419425.1	548	314.822	79.9028	19.1325
ENST00000431712.1	384	103.107	7	5.1178
ENST00000413792.5	1923	1726.52	1.24357	0.0542964
ENST00000446799.5	662	338.161	55.8027	12.4396
ENST00000418746.1	551	267.737	0	0
ENST00000630021.2	1053	757.822	0	0
ENST00000627614.2	765	470.666	0	0
ENST00000414365.4	859	531.03	1	0.141956
ENST00000629814.1	679	387.057	0	0
ENST00000626669.1	448	165.529	0	0
ENST00000627330.2	631	345.368	0	0
ENST00000627113.2	606	322.166	0	0
ENST00000629310.2	282	22.9329	0	0
ENST00000631208.2	693	429.004	7.60472	1.33628
ENST00000631120.2	371	90.5266	1.39528	1.16188
ENST00000598798.1	391	109.882	0	0
ENST00000630340.1	307	31.6735	0	0
ENST00000630458.1	490	207.346	0	0
ENST00000601029.1	613	328.876	0	0
ENST00000628232.2	635	348.686	0	0
ENST00000629719.2	606	322.166	0	0
ENST00000628135.2	601	326.973	1	0.230548
ENST00000620177.4	554	270.737	0	0
ENST00000626582.2	971	675.955	0	0
ENST00000628580.2	649	360.183	0	0
ENST00000630542.2	864	608.544	4.06692	0.503788
ENST00000629439.2	642	426.708	1	0.176662
ENST00000627992.2	736	527.822	0	0
ENST00000629773.2	565	369.702	2	0.407805
ENST00000629547.2	864	569.248	0	0
ENST00000589303.5	579	295.57	0	0
ENST00000630623.2	383	102.128	8	5.905
ENST00000628097.2	216	92.541	0	0
ENST00000626865.2	431	148.715	0	0
ENST00000628165.2	269	31.5068	3.91718	9.37225
ENST00000626166.2	516	233.128	0	0
ENST00000630658.2	612	327.876	0	0
ENST00000627172.2	995	1028.92	15.4738	1.13368
ENST00000626718.2	773	478.437	0	0
ENST00000427168.6	484	201.386	0	0
ENST00000626456.2	888	593.193	0	0
ENST00000603809.5	619	334.613	0	0
ENST00000593090.5	607	323.166	0	0
ENST00000628238.2	723	430.478	0	0
ENST00000625348.2	571	287.627	0	0
ENST00000413828.3	1781	1485.82	0	0
ENST00000610024.5	484	201.386	0	0
ENST00000609565.5	755	460.934	0	0
ENST00000609128.5	426	143.758	14.2208	7.45699
ENST00000610172.5	718	425.519	0	0
ENST00000606100.5	670	378.687	0	0
ENST00000606849.5	670	378.687	0	0
ENST00000612373.4	436	153.655	0	0
ENST00000585654.1	592	308.511	0	0
ENST00000623854.1	1947	1651.82	0	0
ENST00000417213.1	351	70.7414	12	12.7874
ENST00000608056.1	282	22.9329	0	0
ENST00000450854.1	622	337.314	0	0
ENST00000438085.1	423	140.772	58.6831	31.4245
ENST00000417039.5	1156	860.822	0	0
ENST00000437979.1	451	168.512	54	24.1566
ENST00000421463.5	635	348.686	0	0
ENST00000413227.1	428	145.744	0	0
ENST00000457385.1	380	99.2494	0	0
ENST00000457097.1	233	93.4503	0	0
ENST00000630361.2	849	526.924	51.7433	7.40253
ENST00000629644.2	938	557.721	0	0
ENST00000626762.2	401	119.396	87.2831	55.1078
ENST00000446277.1	552	268.737	26.9923	7.57157
ENST00000627448.1	337	57.0164	0	0
ENST00000442829.1	550	266.737	0	0
ENST00000601251.2	1056	760.822	0	0
ENST00000594472.1	1191	715.746	61.7595	6.50458
ENST00000609942.1	664	353.67	41.8157	8.91283
ENST00000420644.1	539	345.957	2.42477	0.528351
ENST00000609671.1	477	194.406	0	0
ENST00000426083.5	1438	1142.82	0	0
ENST00000443038.1	522	239.035	0	0
ENST00000422128.5	596	312.449	0	0
ENST00000449569.5	2517	2097.1	24.7274	0.88886
ENST00000445520.5	499	313.788	83.1697	19.9803
ENST00000366187.2	523	415.466	94.56	17.1572
ENST00000446698.5	593	309.511	0	0
ENST00000438649.5	1901	1605.82	0	0
ENST00000425775.1	527	243.987	0	0
ENST00000415640.1	458	175.478	2	0.859176
ENST00000451547.1	329	49.3863	0	0
ENST00000599740.1	137	51.0057	24.238	35.8221
ENST00000628471.2	621	333.157	66.0293	14.9404
ENST00000631142.2	623	338.281	0	0
ENST00000627210.2	225	94.4164	0	0
ENST00000631330.2	200	84.0286	35	31.3989
ENST00000627538.2	212	90.3378	0	0
ENST00000630783.2	327	47.549	0	0
ENST00000626098.2	233	93.4503	0	0
ENST00000630006.2	181	72.4745	0	0
ENST00000418854.1	545	261.764	0	0
ENST00000439606.5	565	281.627	29.7416	7.96092
ENST00000629157.2	342	61.8664	0	0
ENST00000599268.5	637	350.446	0	0
ENST00000597385.5	472	189.406	0	0
ENST00000625234.2	700	407.601	0	0
ENST00000631204.2	340	59.9156	0	0
ENST00000629180.2	347	66.7825	0	0
ENST00000625324.2	862	737.588	208.722	21.3319
ENST00000627108.2	238	90.8982	12.0339	9.9799
ENST00000601679.5	592	308.511	0	0
ENST00000627219.2	442	159.577	0	0
ENST00000593878.5	770	475.529	0	0
ENST00000596532.5	737	443.715	0	0
ENST00000599956.5	394	112.804	0	0
ENST00000597170.5	350	69.7414	0	0
ENST00000629329.2	418	135.841	0	0
ENST00000631137.2	239	90.0848	0	0
ENST00000625381.2	309	33.004	0	0
ENST00000631022.1	697	404.601	0	0
ENST00000444629.5	935	640.016	0	0
ENST00000610721.1	956	660.955	0	0
ENST00000598247.5	804	509.248	0	0
ENST00000593848.5	853	558.248	0	0
ENST00000435515.5	497	214.283	0	0
ENST00000625780.2	852	557.248	0	0
ENST00000620276.3	842	547.248	0	0
ENST00000611583.2	324	44.9175	0	0
ENST00000427354.5	790	495.297	0	0
ENST00000413479.5	800	505.297	0	0
ENST00000619351.1	245	88.0706	0	0
ENST00000417875.1	344	63.8218	0	0
ENST00000420187.1	549	265.737	3	0.851025
ENST00000418836.2	534	250.865	0	0
ENST00000398796.3	1810	1514.82	0	0
ENST00000442214.1	741	447.586	0	0
ENST00000427054.5	640	353.032	0	0
ENST00000436551.1	769	465.963	7	1.13245
ENST00000451514.1	346	65.7892	0	0
ENST00000422013.2	657	395.051	60.4266	11.5305
ENST00000458490.1	552	546.334	25.2319	3.4815
ENST00000457457.2	237	91.7662	1	0.821469
ENST00000422351.5	2156	2655.44	121.665	3.45383
ENST00000449766.5	803	649.706	1	0.116027
ENST00000425212.1	786	491.345	0	0
ENST00000438736.1	569	285.627	0	0
ENST00000434020.1	952	916.188	6	0.493675
ENST00000623515.2	1646	1800.73	163	6.82358
ENST00000423354.1	398	116.585	184	118.973
ENST00000609837.1	1235	1651.35	10	0.456493
ENST00000560399.1	548	264.737	0	0
ENST00000437916.2	2880	2837.32	4	0.106274
ENST00000432125.2	910	712.182	1	0.105848
ENST00000430847.2	351	70.7414	0	0
ENST00000444871.2	581	297.57	0	0
ENST00000623734.1	483	200.386	0	0
ENST00000419364.1	844	549.248	0	0
ENST00000456467.1	557	273.71	0	0
ENST00000425325.2	2685	3175.98	8	0.189883
ENST00000423433.1	367	86.5803	0	0
ENST00000427020.5	722	429.478	0	0
ENST00000413669.2	345	64.8024	0	0
ENST00000378479.5	1095	799.822	0	0
ENST00000454673.1	2226	3024.36	87.8846	2.19055
ENST00000430650.1	721	428.478	0	0
ENST00000442821.1	553	269.737	0	0
ENST00000423120.1	374	93.4433	0	0
ENST00000444077.1	464	181.424	2.88609	1.19919
ENST00000450080.1	364	83.6405	31	27.9395
ENST00000418415.1	570	286.627	0	0
ENST00000517716.1	399	117.55	11	7.05412
ENST00000506009.2	1519	1380.69	1	0.054598
ENST00000622979.1	1909	1521.81	11	0.544885
ENST00000568862.1	2463	2443.75	182.739	5.63701
ENST00000479311.1	1588	1688.01	34.4231	1.53727
ENST00000409912.5	1023	893.355	0	0
ENST00000409518.1	834	716.43	4.77233	0.502146
ENST00000422294.4	409	127.127	6.42887	3.81215
ENST00000490950.5	1211	835.031	32.4344	2.92804
ENST00000468141.2	2157	1861.82	0	0
ENST00000495449.1	803	508.297	0	0
ENST00000453936.1	652	353.99	189.047	40.2581
ENST00000429761.1	1835	1414.07	192.059	10.2385
ENST00000607950.1	274	26.0471	1	2.89411
ENST00000422201.1	504	221.196	0	0
ENST00000421759.1	860	954.607	1	0.0789676
ENST00000448713.5	577	293.57	0	0
ENST00000441997.5	604	320.293	0	0
ENST00000419035.1	1892	1620.91	7	0.325547
ENST00000450550.5	393	111.838	26.5954	17.9263
ENST00000413185.2	1046	850.903	99.7297	8.83524
ENST00000444361.1	561	277.683	0	0
ENST00000426892.1	591	307.511	0	0
ENST00000418539.1	13458	15530.9	2972.5	14.4278
ENST00000435331.3	434	151.67	2	0.99404
ENST00000439182.2	362	81.6572	0	0
ENST00000432064.1	440	157.624	1.15081	0.550368
ENST00000439870.1	417	134.882	0	0
ENST00000417692.1	656	409.843	16.8492	3.0991
ENST00000447571.5	1808	1489.54	70.717	3.57888
ENST00000587616.1	1353	952.577	208.107	16.4688
ENST00000609028.1	555	271.737	32	8.87717
ENST00000634588.1	2698	2402.82	0	0
ENST00000635306.1	1429	956.431	266.974	21.0421
ENST00000634539.1	854	559.248	0	0
ENST00000634253.1	673	519.542	9	1.30586
ENST00000634985.1	895	600.135	0	0
ENST00000440698.1	3939	3465.11	136.499	2.96951
ENST00000435357.1	604	320.293	0	0
ENST00000443926.1	639	352.102	28.2771	6.05398
ENST00000421575.5	489	206.346	3	1.09597
ENST00000443237.1	453	170.512	0	0
ENST00000418451.1	333	53.1327	0	0
ENST00000606436.1	732	435.933	25	4.32309
ENST00000433475.1	536	252.84	1	0.298146
ENST00000431130.2	377	96.3381	81.0615	63.4294
ENST00000456363.1	602	318.324	0	0
ENST00000626206.1	854	583	6	0.775813
ENST00000449838.1	397	115.678	0	0
ENST00000366153.2	916	636.154	922.373	109.3
ENST00000625718.2	640	308.872	37.2181	9.08342
ENST00000613806.1	687	350.714	63.5884	13.6678
ENST00000366287.4	1110	782.17	196.097	18.8993
ENST00000599475.1	978	765.639	0	0
ENST00000626053.2	780	485.345	0	0
ENST00000630025.2	1231	1036.1	37.3949	2.72073
ENST00000626226.2	591	307.511	1	0.24514
ENST00000628820.2	737	443.715	0	0
ENST00000608103.5	745	413.434	0	0
ENST00000626036.2	620	324.694	0	0
ENST00000599352.5	821	526.248	0	0
ENST00000600219.5	854	765.025	0	0
ENST00000594078.1	783	454.935	0	0
ENST00000627989.2	365	84.6235	67.9626	60.5415
ENST00000629819.2	580	296.57	201.219	51.1465
ENST00000628537.2	150	57.3417	0	0
ENST00000628048.2	639	376.066	0	0
ENST00000629859.2	617	332.778	0	0
ENST00000625264.2	643	355.442	0	0
ENST00000626674.2	910	791.523	212.197	20.2092
ENST00000625679.2	968	753.448	0	0
ENST00000629546.2	658	449.312	0	0
